n 1000
e 0 4 8
e 551 990 2
e 552 3 6
e 552 4 10
e 552 10 10
e 552 13 5
e 552 26 2
e 552 32 4
e 552 49 1
e 552 121 1
e 552 142 4
e 552 153 8
e 552 157 6
e 552 174 7
e 552 186 6
e 552 199 2
e 552 233 6
e 552 273 6
e 552 280 2
e 552 282 3
e 552 283 1
e 552 284 10
e 552 288 6
e 552 303 3
e 552 311 6
e 552 324 4
e 552 329 9
e 552 333 9
e 552 340 1
e 552 341 2
e 552 345 4
e 552 349 1
e 552 367 10
e 552 381 3
e 552 408 6
e 552 423 9
e 552 435 7
e 552 441 6
e 552 452 2
e 552 455 1
e 552 470 10
e 552 481 7
e 552 490 10
e 552 497 3
e 552 502 6
e 552 505 1
e 552 511 2
e 552 522 2
e 552 525 5
e 552 527 1
e 552 533 3
e 552 539 3
e 552 551 1
e 552 567 6
e 552 569 10
e 552 584 2
e 552 587 5
e 552 592 5
e 552 598 10
e 552 642 2
e 552 646 9
e 552 652 4
e 552 660 1
e 552 663 9
e 552 683 5
e 552 696 3
e 552 708 5
e 552 713 10
e 552 720 6
e 552 760 10
e 552 763 2
e 552 818 7
e 552 833 9
e 552 856 7
e 552 858 4
e 552 907 4
e 552 915 10
e 552 919 10
e 552 921 4
e 552 922 7
e 552 935 4
e 552 939 5
e 552 952 6
e 552 968 7
e 552 976 3
e 552 988 10
e 553 30 2
e 553 37 9
e 553 52 8
e 553 55 6
e 553 76 1
e 553 81 9
e 553 89 10
e 553 114 3
e 553 118 3
e 553 135 5
e 553 137 5
e 553 140 1
e 553 153 3
e 553 159 4
e 553 179 10
e 553 188 7
e 553 207 4
e 553 229 10
e 553 238 2
e 553 242 5
e 553 253 7
e 553 269 8
e 553 287 1
e 553 305 8
e 553 308 2
e 553 319 4
e 553 326 1
e 553 330 2
e 553 334 3
e 553 344 1
e 553 348 8
e 553 380 5
e 553 382 6
e 553 384 10
e 553 393 10
e 553 400 8
e 553 404 10
e 553 433 7
e 553 434 3
e 553 449 8
e 553 472 5
e 553 474 9
e 553 477 9
e 553 481 3
e 553 485 1
e 553 502 5
e 553 524 1
e 553 532 4
e 553 551 9
e 553 570 10
e 553 574 4
e 553 583 3
e 553 584 10
e 553 608 2
e 553 610 5
e 553 618 4
e 553 624 6
e 553 661 10
e 553 662 2
e 553 665 9
e 553 676 5
e 553 707 1
e 553 722 7
e 553 731 2
e 553 749 9
e 553 789 4
e 553 794 1
e 553 796 3
e 553 817 3
e 553 842 4
e 553 863 8
e 553 871 9
e 553 877 6
e 553 888 7
e 553 895 7
e 553 898 10
e 553 901 10
e 553 913 5
e 553 914 7
e 553 916 10
e 553 922 4
e 553 937 10
e 553 947 1
e 553 959 5
e 553 991 3
e 553 992 2
e 554 22 1
e 554 29 2
e 554 41 3
e 554 50 5
e 554 62 6
e 554 71 10
e 554 81 4
e 554 82 6
e 554 83 8
e 554 85 9
e 554 86 4
e 554 95 3
e 554 105 4
e 554 121 1
e 554 125 5
e 554 131 1
e 554 136 2
e 554 141 10
e 554 144 6
e 554 151 9
e 554 174 3
e 554 176 3
e 554 177 1
e 554 185 6
e 554 198 4
e 554 209 3
e 554 210 8
e 554 214 8
e 554 226 10
e 554 228 6
e 554 229 1
e 554 234 6
e 554 245 5
e 554 248 5
e 554 256 1
e 554 272 4
e 554 286 2
e 554 314 6
e 554 316 4
e 554 322 4
e 554 323 5
e 554 332 6
e 554 333 10
e 554 365 8
e 554 366 1
e 554 372 4
e 554 377 9
e 554 382 4
e 554 397 1
e 554 408 9
e 554 425 8
e 554 430 4
e 554 438 6
e 554 445 8
e 554 447 3
e 554 450 7
e 554 456 8
e 554 459 5
e 554 480 4
e 554 485 9
e 554 493 2
e 554 496 10
e 554 501 7
e 554 507 7
e 554 508 3
e 554 519 10
e 554 526 4
e 554 531 6
e 554 547 10
e 554 549 10
e 554 551 2
e 554 556 9
e 554 559 2
e 554 561 4
e 554 574 2
e 554 585 10
e 554 597 3
e 554 607 6
e 554 616 1
e 554 649 5
e 554 676 6
e 554 680 7
e 554 700 1
e 554 711 2
e 554 726 7
e 554 728 10
e 554 733 8
e 554 754 2
e 554 763 7
e 554 776 7
e 554 786 4
e 554 795 7
e 554 813 9
e 554 835 6
e 554 843 9
e 554 878 2
e 554 885 10
e 554 890 5
e 554 901 3
e 554 916 10
e 554 932 5
e 555 1 9
e 555 12 7
e 555 68 5
e 555 108 9
e 555 110 1
e 555 134 9
e 555 136 9
e 555 139 8
e 555 150 2
e 555 162 3
e 555 175 5
e 555 178 1
e 555 183 7
e 555 189 4
e 555 194 6
e 555 198 8
e 555 213 6
e 555 214 8
e 555 226 9
e 555 236 9
e 555 237 6
e 555 262 1
e 555 273 4
e 555 275 9
e 555 276 7
e 555 312 3
e 555 324 5
e 555 347 9
e 555 353 5
e 555 356 9
e 555 369 3
e 555 375 6
e 555 396 8
e 555 403 4
e 555 407 1
e 555 428 6
e 555 433 10
e 555 435 10
e 555 446 8
e 555 448 7
e 555 467 1
e 555 477 9
e 555 496 4
e 555 507 2
e 555 542 8
e 555 548 3
e 555 562 7
e 555 576 3
e 555 580 5
e 555 586 9
e 555 591 8
e 555 602 4
e 555 610 2
e 555 619 1
e 555 630 9
e 555 652 10
e 555 658 5
e 555 659 1
e 555 662 3
e 555 676 2
e 555 720 6
e 555 736 5
e 555 739 6
e 555 749 6
e 555 753 4
e 555 757 10
e 555 759 7
e 555 787 8
e 555 797 4
e 555 800 1
e 555 821 4
e 555 825 5
e 555 828 7
e 555 869 10
e 555 879 2
e 555 880 7
e 555 889 6
e 555 893 8
e 555 898 2
e 555 905 8
e 555 909 6
e 555 913 10
e 555 918 8
e 555 945 8
e 555 967 9
e 555 969 9
e 555 975 2
e 555 982 1
e 556 6 8
e 556 31 6
e 556 62 5
e 556 66 9
e 556 68 9
e 556 76 3
e 556 101 1
e 556 112 8
e 556 116 7
e 556 142 8
e 556 160 8
e 556 170 3
e 556 174 6
e 556 182 8
e 556 188 1
e 556 189 10
e 556 214 9
e 556 219 3
e 556 227 5
e 556 229 2
e 556 240 1
e 556 253 1
e 556 280 9
e 556 281 3
e 556 282 9
e 556 296 7
e 556 300 3
e 556 307 3
e 556 316 3
e 556 322 5
e 556 333 9
e 556 361 8
e 556 362 2
e 556 365 7
e 556 369 4
e 556 379 6
e 556 385 9
e 556 386 4
e 556 396 3
e 556 412 4
e 556 432 4
e 556 435 6
e 556 436 8
e 556 442 9
e 556 443 3
e 556 452 5
e 556 468 8
e 556 475 2
e 556 488 1
e 556 499 3
e 556 502 5
e 556 506 5
e 556 518 7
e 556 520 1
e 556 530 5
e 556 545 2
e 556 549 2
e 556 553 8
e 556 567 3
e 556 574 4
e 556 579 5
e 556 587 5
e 556 588 8
e 556 593 1
e 556 601 3
e 556 606 2
e 556 643 2
e 556 657 8
e 556 663 9
e 556 683 6
e 556 686 9
e 556 703 10
e 556 704 5
e 556 707 10
e 556 711 8
e 556 714 4
e 556 717 10
e 556 719 4
e 556 722 3
e 556 723 8
e 556 727 6
e 556 734 8
e 556 746 6
e 556 748 5
e 556 755 8
e 556 757 7
e 556 768 5
e 556 771 10
e 556 777 10
e 556 783 5
e 556 784 4
e 556 801 1
e 556 807 10
e 556 813 10
e 556 833 7
e 556 835 5
e 556 840 3
e 556 841 1
e 556 869 3
e 556 875 4
e 556 896 5
e 556 902 7
e 556 934 6
e 556 940 10
e 556 941 6
e 556 944 2
e 556 945 2
e 556 950 4
e 556 952 2
e 556 961 1
e 556 993 10
e 556 999 4
e 557 5 7
e 557 8 9
e 557 9 5
e 557 16 8
e 557 29 3
e 557 54 5
e 557 64 2
e 557 72 6
e 557 80 6
e 557 84 2
e 557 89 8
e 557 111 5
e 557 124 7
e 557 160 8
e 557 171 7
e 557 189 10
e 557 194 10
e 557 203 3
e 557 207 1
e 557 216 1
e 557 218 5
e 557 231 1
e 557 237 10
e 557 243 4
e 557 256 10
e 557 257 2
e 557 265 7
e 557 272 3
e 557 279 9
e 557 299 2
e 557 311 10
e 557 339 2
e 557 351 6
e 557 355 1
e 557 359 2
e 557 370 2
e 557 371 6
e 557 380 7
e 557 393 3
e 557 419 10
e 557 422 5
e 557 436 10
e 557 437 4
e 557 441 3
e 557 444 10
e 557 449 2
e 557 462 6
e 557 470 10
e 557 476 8
e 557 477 8
e 557 479 9
e 557 481 2
e 557 487 10
e 557 490 7
e 557 512 4
e 557 514 5
e 557 519 1
e 557 544 9
e 557 553 10
e 557 566 3
e 557 583 10
e 557 586 5
e 557 593 2
e 557 595 5
e 557 598 10
e 557 607 7
e 557 616 6
e 557 634 5
e 557 650 9
e 557 653 8
e 557 663 3
e 557 671 7
e 557 673 1
e 557 674 5
e 557 695 8
e 557 699 7
e 557 715 1
e 557 734 5
e 557 754 10
e 557 755 6
e 557 765 6
e 557 770 1
e 557 774 3
e 557 775 5
e 557 777 4
e 557 779 9
e 557 788 2
e 557 819 6
e 557 820 9
e 557 826 3
e 557 829 4
e 557 830 8
e 557 842 9
e 557 852 3
e 557 860 3
e 557 863 5
e 557 895 5
e 557 950 3
e 557 959 4
e 557 962 10
e 557 975 6
e 557 979 8
e 558 20 7
e 558 24 1
e 558 27 6
e 558 29 9
e 558 30 5
e 558 44 10
e 558 57 1
e 558 80 5
e 558 86 10
e 558 104 1
e 558 111 6
e 558 114 1
e 558 119 9
e 558 135 6
e 558 138 2
e 558 147 7
e 558 149 5
e 558 150 9
e 558 168 8
e 558 170 6
e 558 184 2
e 558 186 2
e 558 196 1
e 558 210 2
e 558 231 1
e 558 238 10
e 558 245 9
e 558 288 5
e 558 298 10
e 558 299 7
e 558 308 3
e 558 327 2
e 558 372 6
e 558 385 8
e 558 386 9
e 558 413 4
e 558 417 1
e 558 418 7
e 558 419 3
e 558 429 2
e 558 431 3
e 558 432 9
e 558 435 3
e 558 451 7
e 558 456 8
e 558 457 7
e 558 484 2
e 558 507 10
e 558 515 4
e 558 522 3
e 558 528 8
e 558 531 1
e 558 532 5
e 558 553 2
e 558 557 3
e 558 571 9
e 558 572 8
e 558 584 5
e 558 586 9
e 558 596 10
e 558 612 2
e 558 619 10
e 558 628 1
e 558 643 7
e 558 653 9
e 558 660 4
e 558 684 10
e 558 685 6
e 558 693 9
e 558 700 9
e 558 710 10
e 558 730 4
e 558 735 7
e 558 753 8
e 558 769 10
e 558 773 9
e 558 816 6
e 558 825 6
e 558 829 1
e 558 844 10
e 558 870 1
e 558 874 8
e 558 908 4
e 558 911 4
e 558 924 6
e 558 931 9
e 558 936 3
e 558 941 5
e 558 976 4
e 558 987 1
e 558 994 9
e 558 996 10
e 558 998 6
e 559 9 1
e 559 12 7
e 559 18 4
e 559 27 5
e 559 54 6
e 559 68 5
e 559 76 6
e 559 80 5
e 559 92 3
e 559 93 3
e 559 95 4
e 559 101 1
e 559 112 10
e 559 118 7
e 559 126 6
e 559 137 1
e 559 138 4
e 559 142 8
e 559 145 5
e 559 156 10
e 559 176 9
e 559 211 5
e 559 213 2
e 559 220 7
e 559 229 9
e 559 234 3
e 559 235 4
e 559 248 6
e 559 250 8
e 559 261 2
e 559 265 4
e 559 270 9
e 559 281 3
e 559 282 3
e 559 301 4
e 559 313 9
e 559 325 7
e 559 336 1
e 559 341 9
e 559 351 3
e 559 355 6
e 559 363 4
e 559 369 10
e 559 379 6
e 559 395 6
e 559 396 10
e 559 438 9
e 559 448 10
e 559 450 2
e 559 458 4
e 559 463 1
e 559 470 7
e 559 491 3
e 559 507 3
e 559 509 8
e 559 516 2
e 559 521 10
e 559 527 10
e 559 534 8
e 559 539 5
e 559 543 3
e 559 547 9
e 559 588 3
e 559 624 7
e 559 626 4
e 559 658 2
e 559 660 7
e 559 676 3
e 559 685 2
e 559 688 10
e 559 697 6
e 559 706 8
e 559 708 5
e 559 709 5
e 559 718 8
e 559 719 8
e 559 740 3
e 559 741 4
e 559 745 6
e 559 761 7
e 559 762 8
e 559 766 5
e 559 782 8
e 559 785 2
e 559 817 2
e 559 820 8
e 559 828 4
e 559 833 4
e 559 835 2
e 559 839 3
e 559 853 1
e 559 870 5
e 559 872 10
e 559 873 10
e 559 882 8
e 559 884 6
e 559 886 9
e 559 892 4
e 559 898 1
e 559 907 7
e 559 909 5
e 559 918 8
e 559 928 2
e 559 934 7
e 559 936 2
e 559 953 3
e 559 956 3
e 559 964 4
e 559 974 1
e 560 40 10
e 560 50 3
e 560 51 2
e 560 61 5
e 560 65 2
e 560 104 4
e 560 105 9
e 560 135 7
e 560 146 7
e 560 153 9
e 560 166 2
e 560 182 1
e 560 207 5
e 560 229 8
e 560 234 3
e 560 244 1
e 560 254 5
e 560 267 10
e 560 291 6
e 560 294 1
e 560 297 4
e 560 305 3
e 560 312 10
e 560 314 5
e 560 320 5
e 560 327 4
e 560 354 8
e 560 358 4
e 560 359 8
e 560 374 6
e 560 376 1
e 560 392 3
e 560 428 7
e 560 432 7
e 560 448 5
e 560 452 3
e 560 453 3
e 560 455 6
e 560 459 1
e 560 466 3
e 560 487 5
e 560 494 6
e 560 495 6
e 560 517 10
e 560 539 1
e 560 541 1
e 560 546 7
e 560 550 5
e 560 557 10
e 560 564 5
e 560 596 9
e 560 600 4
e 560 609 5
e 560 616 6
e 560 617 7
e 560 618 10
e 560 621 1
e 560 624 6
e 560 635 6
e 560 638 7
e 560 660 1
e 560 667 4
e 560 687 6
e 560 696 3
e 560 705 2
e 560 707 2
e 560 713 9
e 560 719 8
e 560 732 10
e 560 735 1
e 560 749 7
e 560 773 10
e 560 774 2
e 560 775 2
e 560 782 2
e 560 795 3
e 560 831 6
e 560 832 8
e 560 837 4
e 560 844 1
e 560 850 1
e 560 856 1
e 560 869 9
e 560 879 4
e 560 887 5
e 560 904 7
e 560 908 8
e 560 925 10
e 560 930 5
e 560 931 1
e 560 932 3
e 560 947 7
e 560 953 4
e 560 995 8
e 560 999 10
e 561 23 10
e 561 40 3
e 561 42 9
e 561 45 1
e 561 54 9
e 561 65 7
e 561 71 3
e 561 79 9
e 561 80 5
e 561 84 5
e 561 90 7
e 561 94 3
e 561 102 6
e 561 118 4
e 561 122 8
e 561 127 7
e 561 143 6
e 561 149 6
e 561 157 4
e 561 166 7
e 561 195 9
e 561 199 2
e 561 202 3
e 561 224 8
e 561 231 1
e 561 242 4
e 561 253 8
e 561 267 1
e 561 269 1
e 561 272 10
e 561 278 1
e 561 279 10
e 561 280 1
e 561 281 4
e 561 300 4
e 561 304 5
e 561 314 2
e 561 316 8
e 561 317 4
e 561 340 8
e 561 347 7
e 561 363 2
e 561 372 4
e 561 384 8
e 561 392 2
e 561 395 2
e 561 412 1
e 561 413 1
e 561 420 8
e 561 421 5
e 561 430 4
e 561 443 1
e 561 454 7
e 561 467 3
e 561 469 8
e 561 474 1
e 561 502 7
e 561 509 8
e 561 518 10
e 561 520 7
e 561 523 5
e 561 535 8
e 561 545 6
e 561 549 3
e 561 572 7
e 561 578 5
e 561 581 2
e 561 588 6
e 561 594 5
e 561 599 2
e 561 619 4
e 561 626 7
e 561 635 4
e 561 637 4
e 561 644 9
e 561 662 9
e 561 663 8
e 561 671 7
e 561 672 6
e 561 682 1
e 561 695 6
e 561 742 2
e 561 756 6
e 561 765 8
e 561 783 10
e 561 796 3
e 561 807 6
e 561 809 7
e 561 810 5
e 561 812 10
e 561 819 6
e 561 828 2
e 561 830 7
e 561 835 10
e 561 836 10
e 561 839 4
e 561 885 6
e 561 902 4
e 561 924 3
e 561 926 3
e 561 938 3
e 561 942 1
e 561 957 10
e 561 978 10
e 561 987 5
e 561 995 7
e 561 999 6
e 562 1 3
e 562 5 2
e 562 8 4
e 562 19 4
e 562 25 8
e 562 31 1
e 562 32 4
e 562 39 4
e 562 61 2
e 562 65 5
e 562 69 3
e 562 73 10
e 562 87 1
e 562 106 7
e 562 111 6
e 562 118 7
e 562 130 1
e 562 135 8
e 562 158 5
e 562 159 7
e 562 162 4
e 562 163 8
e 562 173 3
e 562 177 9
e 562 205 7
e 562 220 2
e 562 245 2
e 562 246 9
e 562 254 3
e 562 261 6
e 562 264 10
e 562 282 4
e 562 285 9
e 562 308 3
e 562 312 5
e 562 317 8
e 562 321 10
e 562 350 9
e 562 354 6
e 562 355 4
e 562 366 10
e 562 376 1
e 562 378 3
e 562 379 2
e 562 382 7
e 562 392 4
e 562 393 5
e 562 402 4
e 562 404 2
e 562 410 3
e 562 416 1
e 562 418 3
e 562 438 4
e 562 444 10
e 562 456 2
e 562 461 9
e 562 472 3
e 562 474 8
e 562 505 1
e 562 523 1
e 562 530 1
e 562 537 4
e 562 551 6
e 562 566 1
e 562 567 5
e 562 568 3
e 562 572 1
e 562 581 8
e 562 585 10
e 562 590 10
e 562 593 9
e 562 601 4
e 562 623 8
e 562 648 4
e 562 655 9
e 562 667 9
e 562 707 2
e 562 735 9
e 562 741 4
e 562 744 4
e 562 779 1
e 562 784 6
e 562 804 10
e 562 808 2
e 562 829 4
e 562 833 4
e 562 834 2
e 562 837 1
e 562 845 7
e 562 848 10
e 562 857 10
e 562 860 7
e 562 873 6
e 562 875 2
e 562 895 9
e 562 913 6
e 562 914 4
e 562 928 6
e 562 944 3
e 562 945 9
e 562 967 2
e 563 7 4
e 563 31 2
e 563 42 2
e 563 54 7
e 563 57 1
e 563 62 5
e 563 66 6
e 563 81 7
e 563 93 9
e 563 102 4
e 563 113 6
e 563 126 1
e 563 135 7
e 563 145 8
e 563 150 3
e 563 154 8
e 563 166 6
e 563 168 10
e 563 180 9
e 563 189 2
e 563 193 5
e 563 196 7
e 563 203 2
e 563 205 5
e 563 213 9
e 563 215 7
e 563 218 8
e 563 221 4
e 563 226 9
e 563 228 3
e 563 229 2
e 563 239 4
e 563 246 8
e 563 277 9
e 563 298 5
e 563 317 1
e 563 323 3
e 563 337 4
e 563 339 10
e 563 365 3
e 563 366 8
e 563 368 9
e 563 384 5
e 563 403 10
e 563 407 1
e 563 441 9
e 563 458 10
e 563 504 3
e 563 511 6
e 563 513 5
e 563 522 2
e 563 526 6
e 563 564 1
e 563 568 10
e 563 571 5
e 563 578 2
e 563 581 1
e 563 597 10
e 563 608 10
e 563 628 1
e 563 633 6
e 563 649 4
e 563 656 4
e 563 666 8
e 563 669 9
e 563 675 2
e 563 679 1
e 563 694 8
e 563 704 8
e 563 726 1
e 563 735 8
e 563 736 8
e 563 743 9
e 563 746 3
e 563 749 4
e 563 759 1
e 563 762 7
e 563 789 6
e 563 811 10
e 563 813 4
e 563 816 9
e 563 832 4
e 563 858 7
e 563 884 6
e 563 887 10
e 563 889 3
e 563 896 6
e 563 898 3
e 563 904 8
e 563 913 1
e 563 918 3
e 563 925 3
e 563 931 2
e 563 932 9
e 563 934 3
e 563 941 4
e 563 942 10
e 563 952 1
e 563 966 10
e 563 969 1
e 563 978 2
e 563 983 5
e 563 999 9
e 564 8 5
e 564 14 8
e 564 48 7
e 564 50 8
e 564 53 2
e 564 64 10
e 564 69 1
e 564 75 7
e 564 82 4
e 564 91 9
e 564 92 10
e 564 100 10
e 564 126 3
e 564 139 10
e 564 148 8
e 564 159 1
e 564 162 6
e 564 186 3
e 564 206 9
e 564 217 2
e 564 223 3
e 564 230 7
e 564 233 10
e 564 236 9
e 564 242 10
e 564 247 4
e 564 255 7
e 564 260 3
e 564 268 2
e 564 279 3
e 564 291 9
e 564 292 10
e 564 305 4
e 564 308 3
e 564 321 3
e 564 335 9
e 564 352 8
e 564 360 2
e 564 363 1
e 564 383 1
e 564 386 7
e 564 391 4
e 564 402 10
e 564 406 8
e 564 421 4
e 564 423 4
e 564 424 3
e 564 434 10
e 564 435 4
e 564 436 1
e 564 437 9
e 564 451 4
e 564 452 3
e 564 467 5
e 564 468 5
e 564 490 2
e 564 502 4
e 564 515 7
e 564 517 2
e 564 532 4
e 564 558 4
e 564 559 2
e 564 574 4
e 564 587 6
e 564 596 3
e 564 615 7
e 564 629 10
e 564 636 9
e 564 640 2
e 564 650 3
e 564 667 1
e 564 671 1
e 564 686 7
e 564 692 5
e 564 701 9
e 564 720 7
e 564 729 8
e 564 744 5
e 564 755 4
e 564 770 10
e 564 772 7
e 564 780 7
e 564 812 2
e 564 815 5
e 564 836 9
e 564 837 2
e 564 841 6
e 564 868 5
e 564 912 3
e 564 923 2
e 564 925 2
e 564 938 1
e 564 940 4
e 564 954 3
e 564 955 5
e 564 967 9
e 564 986 6
e 565 12 3
e 565 23 3
e 565 41 8
e 565 47 7
e 565 66 6
e 565 91 4
e 565 103 1
e 565 118 8
e 565 129 10
e 565 182 3
e 565 183 8
e 565 208 7
e 565 235 5
e 565 237 4
e 565 244 8
e 565 277 3
e 565 278 1
e 565 280 9
e 565 295 2
e 565 296 10
e 565 298 2
e 565 328 9
e 565 350 6
e 565 357 8
e 565 360 2
e 565 366 2
e 565 367 8
e 565 391 5
e 565 396 6
e 565 413 7
e 565 420 1
e 565 421 10
e 565 430 3
e 565 437 10
e 565 438 5
e 565 440 6
e 565 472 8
e 565 473 8
e 565 510 1
e 565 541 8
e 565 559 10
e 565 561 3
e 565 564 1
e 565 575 7
e 565 585 3
e 565 590 6
e 565 597 6
e 565 602 8
e 565 630 1
e 565 654 7
e 565 656 4
e 565 661 6
e 565 669 10
e 565 682 9
e 565 691 10
e 565 706 2
e 565 724 10
e 565 728 9
e 565 741 6
e 565 763 10
e 565 778 2
e 565 805 4
e 565 833 2
e 565 834 4
e 565 838 9
e 565 841 10
e 565 845 3
e 565 856 10
e 565 857 4
e 565 862 10
e 565 864 7
e 565 867 3
e 565 873 4
e 565 874 6
e 565 883 3
e 565 887 4
e 565 889 2
e 565 904 5
e 565 906 9
e 565 908 1
e 565 927 7
e 565 932 9
e 565 943 3
e 565 959 1
e 565 967 6
e 565 970 8
e 565 974 1
e 565 978 1
e 566 3 10
e 566 11 5
e 566 13 8
e 566 15 9
e 566 16 5
e 566 21 1
e 566 23 6
e 566 45 5
e 566 55 6
e 566 63 6
e 566 70 6
e 566 90 3
e 566 97 1
e 566 108 8
e 566 121 5
e 566 130 10
e 566 132 5
e 566 160 5
e 566 177 2
e 566 200 10
e 566 202 10
e 566 203 9
e 566 212 4
e 566 215 8
e 566 216 3
e 566 243 9
e 566 270 4
e 566 275 2
e 566 283 1
e 566 291 3
e 566 299 1
e 566 301 3
e 566 305 10
e 566 311 8
e 566 313 1
e 566 314 7
e 566 326 7
e 566 346 9
e 566 350 10
e 566 379 7
e 566 384 5
e 566 403 9
e 566 423 1
e 566 442 7
e 566 443 1
e 566 448 3
e 566 450 1
e 566 456 6
e 566 461 4
e 566 477 4
e 566 484 4
e 566 494 9
e 566 529 5
e 566 535 10
e 566 536 3
e 566 541 8
e 566 553 7
e 566 557 5
e 566 573 6
e 566 575 8
e 566 603 3
e 566 615 10
e 566 618 9
e 566 629 9
e 566 632 5
e 566 640 3
e 566 644 7
e 566 667 8
e 566 710 5
e 566 719 6
e 566 738 3
e 566 757 3
e 566 765 7
e 566 771 7
e 566 789 4
e 566 801 5
e 566 814 1
e 566 819 2
e 566 837 2
e 566 844 10
e 566 847 3
e 566 874 2
e 566 880 9
e 566 884 2
e 566 885 1
e 566 901 9
e 566 902 6
e 566 912 4
e 566 933 6
e 566 956 3
e 566 983 10
e 567 9 1
e 567 10 10
e 567 36 8
e 567 38 2
e 567 45 1
e 567 54 7
e 567 58 1
e 567 69 10
e 567 77 7
e 567 85 3
e 567 99 2
e 567 122 10
e 567 124 4
e 567 132 8
e 567 142 2
e 567 143 4
e 567 155 3
e 567 166 6
e 567 187 5
e 567 201 5
e 567 202 2
e 567 205 8
e 567 216 5
e 567 225 3
e 567 229 7
e 567 234 6
e 567 241 8
e 567 243 6
e 567 252 3
e 567 254 3
e 567 257 5
e 567 259 10
e 567 260 6
e 567 262 10
e 567 268 5
e 567 269 8
e 567 271 1
e 567 278 8
e 567 282 4
e 567 293 6
e 567 300 3
e 567 303 1
e 567 308 9
e 567 330 1
e 567 340 5
e 567 342 6
e 567 352 10
e 567 354 6
e 567 355 3
e 567 387 9
e 567 396 2
e 567 399 1
e 567 402 1
e 567 406 1
e 567 418 5
e 567 423 3
e 567 426 4
e 567 431 3
e 567 435 6
e 567 445 8
e 567 452 2
e 567 460 5
e 567 473 9
e 567 474 7
e 567 478 3
e 567 484 7
e 567 490 10
e 567 511 1
e 567 512 8
e 567 521 8
e 567 526 6
e 567 553 5
e 567 555 2
e 567 560 2
e 567 562 3
e 567 601 1
e 567 621 8
e 567 647 9
e 567 654 10
e 567 670 6
e 567 689 6
e 567 692 4
e 567 699 5
e 567 717 1
e 567 725 9
e 567 753 5
e 567 781 9
e 567 787 9
e 567 789 5
e 567 799 5
e 567 807 7
e 567 813 9
e 567 823 4
e 567 828 1
e 567 831 2
e 567 833 5
e 567 838 5
e 567 848 4
e 567 852 6
e 567 856 6
e 567 862 2
e 567 893 10
e 567 895 7
e 567 899 9
e 567 903 2
e 567 915 3
e 567 916 7
e 567 920 8
e 567 941 9
e 567 949 10
e 567 966 8
e 567 972 1
e 567 982 1
e 567 996 7
e 567 999 6
e 568 8 10
e 568 17 7
e 568 19 4
e 568 23 7
e 568 39 10
e 568 74 7
e 568 80 10
e 568 101 2
e 568 111 4
e 568 131 8
e 568 146 6
e 568 154 6
e 568 173 7
e 568 174 8
e 568 176 8
e 568 179 8
e 568 189 2
e 568 193 1
e 568 222 4
e 568 223 4
e 568 226 5
e 568 233 10
e 568 234 4
e 568 245 5
e 568 258 1
e 568 261 2
e 568 262 1
e 568 284 3
e 568 299 4
e 568 308 6
e 568 315 2
e 568 325 8
e 568 327 3
e 568 356 10
e 568 366 1
e 568 377 6
e 568 389 9
e 568 397 3
e 568 402 9
e 568 412 8
e 568 424 10
e 568 445 9
e 568 455 1
e 568 475 9
e 568 479 4
e 568 491 7
e 568 492 1
e 568 498 7
e 568 500 10
e 568 506 2
e 568 510 6
e 568 526 9
e 568 534 2
e 568 541 9
e 568 547 9
e 568 564 10
e 568 584 6
e 568 595 10
e 568 600 4
e 568 627 10
e 568 630 2
e 568 634 3
e 568 653 1
e 568 665 8
e 568 677 6
e 568 708 3
e 568 714 5
e 568 715 8
e 568 721 2
e 568 759 4
e 568 766 3
e 568 778 7
e 568 782 3
e 568 784 7
e 568 785 8
e 568 793 6
e 568 797 2
e 568 800 9
e 568 807 9
e 568 808 6
e 568 823 2
e 568 847 10
e 568 849 4
e 568 850 10
e 568 858 8
e 568 862 2
e 568 863 10
e 568 877 10
e 568 878 9
e 568 886 8
e 568 891 5
e 568 916 6
e 568 931 6
e 568 939 5
e 568 950 2
e 568 951 4
e 568 960 10
e 568 962 3
e 568 964 7
e 568 969 10
e 568 971 5
e 568 977 6
e 568 991 4
e 568 993 4
e 568 995 6
e 568 996 8
e 568 998 9
e 569 21 10
e 569 35 3
e 569 76 1
e 569 83 9
e 569 84 5
e 569 117 9
e 569 122 9
e 569 124 10
e 569 128 5
e 569 134 2
e 569 135 3
e 569 137 5
e 569 141 5
e 569 142 8
e 569 144 4
e 569 171 4
e 569 179 5
e 569 182 2
e 569 184 10
e 569 198 10
e 569 235 2
e 569 238 7
e 569 248 5
e 569 268 6
e 569 277 6
e 569 285 10
e 569 287 3
e 569 321 3
e 569 332 4
e 569 342 3
e 569 343 8
e 569 346 4
e 569 351 2
e 569 372 5
e 569 382 7
e 569 405 9
e 569 423 7
e 569 424 9
e 569 447 7
e 569 448 4
e 569 449 9
e 569 450 2
e 569 466 9
e 569 485 1
e 569 496 1
e 569 517 9
e 569 529 8
e 569 530 7
e 569 531 9
e 569 533 4
e 569 560 7
e 569 564 7
e 569 566 3
e 569 570 5
e 569 574 8
e 569 586 9
e 569 602 2
e 569 606 1
e 569 607 10
e 569 640 6
e 569 657 9
e 569 669 7
e 569 674 4
e 569 675 10
e 569 682 9
e 569 689 7
e 569 690 6
e 569 700 2
